Main
Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Company,Stock
3/2/2016,32.57,33.06,32.51,32.94,5845933,0,1,32.27817462,32.76378425,32.21871221,32.64485944,5845933,NVIDIA,NVDA
3/1/2016,31.44,32.75,31.39,32.75,8717512,0,1,31.15829936,32.45656183,31.10874735,32.45656183,8717512,NVIDIA,NVDA
2/29/2016,31.61,32.02,31.34,31.36,8083618,0.115,1,31.32677616,31.73310259,31.05919535,31.07901615,8083618,NVIDIA,NVDA
2/26/2016,32.04,32.1162,31.36,31.68,9049073,0,1,31.63690794,31.71214928,30.96546295,31.28143707,9049073,NVIDIA,NVDA
2/25/2016,31.94,32.05,31.32,31.89,8740367,0,1,31.53816603,31.64678213,30.92596619,31.48879508,8740367,NVIDIA,NVDA
2/24/2016,31.47,31.8679,30.6,31.82,8421336,0,1,31.07407906,31.46697311,30.21502444,31.41967574,8421336,NVIDIA,NVDA
2/23/2016,31.27,31.9,31.12,31.6,9234450,0,1,30.87659524,31.49866927,30.72848237,31.20244354,9234450,NVIDIA,NVDA
2/22/2016,30.88,31.87,30.82,31.52,11241697,0,1,30.49150179,31.46904669,30.43225664,31.12345001,11241697,NVIDIA,NVDA
2/19/2016,29.88,30.71,29.65,30.44,13140732,0,1,29.50408269,30.32364054,29.27697629,30.05703738,13140732,NVIDIA,NVDA
2/18/2016,29.93,30.975,29.9,30.04,26716489,0,1,29.55345364,30.5853066,29.52383107,29.66206974,26716489,NVIDIA,NVDA
2/17/2016,27.33,27.92,27.22,27.66,19286666,0,1,26.98616398,27.56874125,26.87754788,27.31201229,19286666,NVIDIA,NVDA
2/16/2016,26.1,27.03,26.02,26.99,12133795,0,1,25.77163849,26.68993825,25.69264496,26.65044149,12133795,NVIDIA,NVDA
2/12/2016,25.7,25.78,24.75,25.73,8520367,0,1,25.37667085,25.45566438,24.43862271,25.40629343,8520367,NVIDIA,NVDA
2/11/2016,24.78,25.56,24.78,25.3,8503635,0,1,24.46824528,25.23843218,24.46824528,24.98170321,8503635,NVIDIA,NVDA
2/10/2016,25.65,26.39,25.29,25.43,8394980,0,1,25.3272999,26.05799003,24.97182902,25.1100677,8394980,NVIDIA,NVDA
2/9/2016,24.92,26.55,24.8,25.49,10634314,0,1,24.60648395,26.21597709,24.48799366,25.16931284,10634314,NVIDIA,NVDA
2/8/2016,26.03,26.16,24.85,25.22,15221320,0,1,25.70251915,25.83088364,24.53736462,24.90270968,15221320,NVIDIA,NVDA
2/5/2016,28.02,28.33,26.35,26.43,15010685,0,1,27.66748316,27.97358308,26.01849327,26.09748679,15010685,NVIDIA,NVDA
2/4/2016,28.24,28.85,27.93,28.21,8703450,0,1,27.88471536,28.48704101,27.57861544,27.85509279,8703450,NVIDIA,NVDA
2/3/2016,28.28,28.45,27.55,28.2,8169351,0,1,27.92421213,28.09207338,27.20339619,27.8452186,8169351,NVIDIA,NVDA
2/2/2016,29,29.15,27.86,28.06,8547710,0,1,28.63515388,28.78326674,27.50949611,27.70697993,8547710,NVIDIA,NVDA
2/1/2016,29.26,29.45,29.01,29.3,7247099,0,1,28.89188285,29.07949247,28.64502807,28.93137961,7247099,NVIDIA,NVDA
1/29/2016,28.29,29.345,28.18,29.29,7762622,0,1,27.93408632,28.97581347,27.82547022,28.92150542,7762622,NVIDIA,NVDA
1/28/2016,28.59,28.69,27.5,28.05,6919451,0,1,28.23031205,28.32905396,27.15402523,27.69710574,6919451,NVIDIA,NVDA
1/27/2016,28.66,28.745,27.815,28.36,5792528,0,1,28.29943139,28.38336201,27.46506225,28.00320566,5792528,NVIDIA,NVDA
1/26/2016,28.48,28.82,28.185,28.7,5699182,0,1,28.12169595,28.45741844,27.83040731,28.33892815,5699182,NVIDIA,NVDA
1/25/2016,28.44,28.765,28.355,28.42,6768203,0,1,28.08219918,28.40311039,27.99826856,28.0624508,6768203,NVIDIA,NVDA
1/22/2016,28.33,28.64,28.27,28.45,6450312,0,1,27.97358308,28.279683,27.91433794,28.09207338,6450312,NVIDIA,NVDA
1/21/2016,27.78,28.23,27.21,27.8,12036422,0,1,27.43050258,27.87484117,26.86767369,27.45025096,12036422,NVIDIA,NVDA
1/20/2016,26.81,27.83,26.45,27.48,12029457,0,1,26.47270605,27.47987353,26.11723518,27.13427685,12029457,NVIDIA,NVDA
1/19/2016,27.67,28.45,27.215,27.33,11428537,0,1,27.32188648,28.09207338,26.87261079,26.98616398,11428537,NVIDIA,NVDA
1/15/2016,27.52,27.85,26.64,27.11,21036303,0,1,27.17377361,27.49962192,26.30484481,26.76893178,21036303,NVIDIA,NVDA
1/14/2016,28.66,29,27.82,28.67,15005864,0,1,28.29943139,28.63515388,27.46999934,28.30930558,15005864,NVIDIA,NVDA
1/13/2016,30.41,30.61,29.23,29.26,12041762,0,1,30.02741481,30.22489863,28.86226027,28.89188285,12041762,NVIDIA,NVDA
1/12/2016,30.21,30.62,29.97,30.18,11733893,0,1,29.82993099,30.23477282,29.59295041,29.80030842,11733893,NVIDIA,NVDA
1/11/2016,29.66,29.89,29.15,29.68,10235095,0,1,29.28685049,29.51395688,28.78326674,29.30659887,10235095,NVIDIA,NVDA
1/8/2016,30.67,30.7,29.565,29.63,9961782,0,1,30.28414378,30.31376635,29.19304567,29.25722791,9961782,NVIDIA,NVDA
1/7/2016,30.74,30.953,29.88,30.28,16132575,0,1,30.35326311,30.56358338,29.50408269,29.89905033,16132575,NVIDIA,NVDA
1/6/2016,32.35,32.5,31.16,31.53,11233604,0,1,31.94300786,32.09112073,30.76797913,31.1333242,11233604,NVIDIA,NVDA
1/5/2016,32.98,33.44,32.5,32.89,12256814,0,1,32.5650819,33.01929468,32.09112073,32.47621418,12256814,NVIDIA,NVDA
1/4/2016,32.29,32.58,32.04,32.37,8951907,0,1,31.88376272,32.17011426,31.63690794,31.96275624,8951907,NVIDIA,NVDA
12/31/2015,33.34,33.49,32.96,32.96,3713202,0,1,32.92055277,33.06866564,32.54533351,32.54533351,3713202,NVIDIA,NVDA
12/30/2015,33.65,33.94,33.38,33.39,4508570,0,1,33.22665269,33.51300423,32.96004953,32.96992373,4508570,NVIDIA,NVDA
12/29/2015,33.16,33.78,33.07,33.68,5091512,0,1,32.74281733,33.35501717,32.65394961,33.25627526,5091512,NVIDIA,NVDA
12/28/2015,32.82,33.14,32.36,33.14,3550703,0,1,32.40709484,32.72306895,31.95288205,32.72306895,3550703,NVIDIA,NVDA
12/24/2015,32.96,33.25,32.91,33.17,1311231,0,1,32.54533351,32.83168505,32.49596256,32.75269152,1311231,NVIDIA,NVDA
12/23/2015,32.98,33.185,32.92,33.055,3063139,0,1,32.5650819,32.76750281,32.50583675,32.63913833,3063139,NVIDIA,NVDA
12/22/2015,33,33.26,32.73,32.93,3250269,0,1,32.58483028,32.84155924,32.31822712,32.51571094,3250269,NVIDIA,NVDA
12/21/2015,32.49,32.93,32.2,32.895,7105373,0,1,32.08124654,32.51571094,31.794895,32.48115127,7105373,NVIDIA,NVDA
12/18/2015,32.44,32.77,32.1,32.14,9897424,0,1,32.03187558,32.35772388,31.69615309,31.73564985,9897424,NVIDIA,NVDA
12/17/2015,33.22,33.56,32.65,32.67,6354044,0,1,32.80206248,33.13778497,32.23923359,32.25898197,6354044,NVIDIA,NVDA
12/16/2015,33.04,33.28,32.75,33.17,5908874,0,1,32.62432704,32.86130762,32.3379755,32.75269152,5908874,NVIDIA,NVDA
12/15/2015,32.94,33.2,32.76,32.97,7682354,0,1,32.52558513,32.7823141,32.34784969,32.5552077,7682354,NVIDIA,NVDA
12/14/2015,32.52,32.75,32.18,32.57,6908645,0,1,32.11086911,32.3379755,31.77514662,32.16024006,6908645,NVIDIA,NVDA
12/11/2015,32.65,32.88,32.42,32.49,5683038,0,1,32.23923359,32.46633999,32.0121272,32.08124654,5683038,NVIDIA,NVDA
12/10/2015,32.81,33.16,32.7,32.98,5914923,0,1,32.39722065,32.74281733,32.28860455,32.5650819,5914923,NVIDIA,NVDA
12/9/2015,33.55,33.75,32.37,32.71,9316871,0,1,33.12791078,33.3253946,31.96275624,32.29847874,9316871,NVIDIA,NVDA
12/8/2015,32.7,33.7,32.49,33.56,7862233,0,1,32.28860455,33.27602365,32.08124654,33.13778497,7862233,NVIDIA,NVDA
12/7/2015,33.74,33.74,33.01,33.11,8339679,0,1,33.31552041,33.31552041,32.59470447,32.69344638,8339679,NVIDIA,NVDA
12/4/2015,32.43,33.81,32.43,33.75,11468924,0,1,32.02200139,33.38463975,32.02200139,33.3253946,11468924,NVIDIA,NVDA
12/3/2015,32.76,33.1,32.27,32.43,6166405,0,1,32.34784969,32.68357219,31.86401433,32.02200139,6166405,NVIDIA,NVDA
12/2/2015,32.8,33.14,32.43,32.5,7356004,0,1,32.38734646,32.72306895,32.02200139,32.09112073,7356004,NVIDIA,NVDA
12/1/2015,32,32.78,31.97,32.75,10237433,0,1,31.59741118,32.36759808,31.5677886,32.3379755,10237433,NVIDIA,NVDA
11/30/2015,31.42,31.86,31.39,31.72,8181080,0,1,31.0247081,31.4591725,30.99508553,31.32093383,8181080,NVIDIA,NVDA
11/27/2015,31.19,31.49,31.03,31.39,2175202,0,1,30.79760171,31.09382744,30.63961465,30.99508553,2175202,NVIDIA,NVDA
11/25/2015,31.11,31.48,31.02,31.13,3457476,0,1,30.71860818,31.08395325,30.62974046,30.73835656,3457476,NVIDIA,NVDA
11/24/2015,30.92,31.44,30.78,31.17,4885692,0,1,30.53099855,31.04445648,30.39275988,30.77785333,4885692,NVIDIA,NVDA
11/23/2015,31.65,31.65,30.805,30.92,6063751,0,1,31.25181449,31.25181449,30.41744535,30.53099855,6063751,NVIDIA,NVDA
11/20/2015,31.35,31.57,31.16,31.39,5993587,0,1,30.95558876,31.17282096,30.76797913,30.99508553,5993587,NVIDIA,NVDA
11/19/2015,31.14,31.43,30.8899,31.12,6351803,0,1,30.74823075,31.03458229,30.50127724,30.72848237,6351803,NVIDIA,NVDA
11/18/2015,30.41,31.07,30.075,31.03,8755358,0.115,1,30.02741481,30.67911142,29.69662941,30.63961465,8755358,NVIDIA,NVDA
11/17/2015,30.48,30.66,30.2735,30.4,6426163,0,1,29.98540551,30.16248468,29.78225635,29.90670366,6426163,NVIDIA,NVDA
11/16/2015,30.19,30.42,29.95,30.4,8607008,0,1,29.7001113,29.92637912,29.46400574,29.90670366,8607008,NVIDIA,NVDA
11/13/2015,30.43,30.56,29.65,29.8,7323501,0,1,29.93621685,30.06410736,29.1688738,29.31643977,7323501,NVIDIA,NVDA
11/12/2015,30.44,30.72,30.27,30.4,7277017,0,1,29.94605458,30.22151106,29.77881315,29.90670366,7277017,NVIDIA,NVDA
11/11/2015,30.83,31.05,30.4,30.51,15503157,0,1,30.32972611,30.5461562,29.90670366,30.0149187,15503157,NVIDIA,NVDA
11/10/2015,31,31.17,30.1501,30.81,13806497,0,1,30.49696755,30.66420898,29.66085875,30.31005065,13806497,NVIDIA,NVDA
11/9/2015,31.24,31.5,30.97,31.41,12314225,0,1,30.7330731,30.98885412,30.46745435,30.90031454,12314225,NVIDIA,NVDA
11/6/2015,30.45,31.94,29.82,31.55,29306777,0,1,29.95589231,31.4217143,29.33611523,31.03804278,29306777,NVIDIA,NVDA
11/5/2015,28.17,28.245,27.63,27.71,11969974,0,1,27.71288954,27.78667253,27.18165204,27.26035389,11969974,NVIDIA,NVDA
11/4/2015,28.42,28.63,27.9,28.03,11056571,0,1,27.95883283,28.16542519,27.44727079,27.5751613,11056571,NVIDIA,NVDA
11/3/2015,28.53,28.69,28.18,28.5,9419230,0,1,28.06704787,28.22445158,27.72272727,28.03753468,9419230,NVIDIA,NVDA
11/2/2015,28.46,28.73,28.29,28.7,4752197,0,1,27.99818375,28.2638025,27.83094232,28.23428931,4752197,NVIDIA,NVDA
10/30/2015,27.98,28.57,27.77,28.37,7528965,0,1,27.52597264,28.1063988,27.31938028,27.90964417,7528965,NVIDIA,NVDA
10/29/2015,28.21,28.5,27.63,27.68,8179177,0,1,27.75224047,28.03753468,27.18165204,27.2308407,8179177,NVIDIA,NVDA
10/28/2015,28.62,28.67,28.2,28.67,5425852,0,1,28.15558746,28.20477611,27.74240273,28.20477611,5425852,NVIDIA,NVDA
10/27/2015,28.32,28.6175,28.3,28.44,5206678,0,1,27.86045551,28.15312802,27.84078005,27.97850829,5206678,NVIDIA,NVDA
10/26/2015,28.61,28.68,28.2,28.46,6185935,0,1,28.14574972,28.21461384,27.74240273,27.99818375,6185935,NVIDIA,NVDA
10/23/2015,28.65,28.78,28.22,28.59,9544357,0,1,28.18510065,28.31299116,27.7620782,28.12607426,9544357,NVIDIA,NVDA
10/22/2015,27.73,28.49,27.69,28.4,7672091,0,1,27.28002936,28.02769695,27.24067843,27.93915736,7672091,NVIDIA,NVDA
10/21/2015,27.94,28.11,27.36,27.41,9667049,0,1,27.48662172,27.65386315,26.91603329,26.96522195,9667049,NVIDIA,NVDA
10/20/2015,27.69,27.9,27.48,27.77,6620614,0,1,27.24067843,27.44727079,27.03408607,27.31938028,6620614,NVIDIA,NVDA
10/19/2015,27.95,28.075,27.49,27.81,7367780,0,1,27.49645945,27.61943109,27.0439238,27.35873121,7367780,NVIDIA,NVDA
10/16/2015,27.52,28.12,27.45,27.86,11209897,0,1,27.07343699,27.66370088,27.00457287,27.40791986,11209897,NVIDIA,NVDA
10/15/2015,27.41,27.99,27.13,27.43,13151151,0,1,26.96522195,27.53581037,26.68976547,26.98489741,13151151,NVIDIA,NVDA
10/14/2015,26.43,27.785,26.4,27.36,15304756,0,1,26.00112427,27.33413688,25.97161107,26.91603329,15304756,NVIDIA,NVDA
10/13/2015,26.14,26.555,26.05,26.4,7461071,0,1,25.71583005,26.12409591,25.62729047,25.97161107,7461071,NVIDIA,NVDA
10/12/2015,26.1,26.5,25.905,26.35,5689727,0,1,25.67647913,26.06998839,25.48464336,25.92242241,5689727,NVIDIA,NVDA
10/9/2015,26.03,26.28,25.58,26.07,10581210,0,1,25.60761501,25.85355829,25.16491709,25.64696593,10581210,NVIDIA,NVDA
10/8/2015,25.91,26.2399,25.47,26.17,11501741,0,1,25.48956223,25.81410899,25.05670204,25.74534325,11501741,NVIDIA,NVDA
10/7/2015,25.81,26.28,25.39,26.02,7753799,0,1,25.39118491,25.85355829,24.97800019,25.59777727,7753799,NVIDIA,NVDA
10/6/2015,25.15,25.86,25.05,25.75,11360526,0,1,24.74189464,25.44037357,24.64351732,25.33215853,11360526,NVIDIA,NVDA
10/5/2015,24.96,25.73,24.83,25.42,12050571,0,1,24.55497774,25.31248306,24.42708723,25.00751339,12050571,NVIDIA,NVDA
10/2/2015,24.04,24.8006,23.79,24.8,9653639,0,1,23.64990644,24.3981643,23.40396316,24.39757404,9653639,NVIDIA,NVDA
10/1/2015,24.65,24.72,23.47,24.17,12232427,0,1,24.25000806,24.31887218,23.08915575,23.77779695,12232427,NVIDIA,NVDA
9/30/2015,23.93,24.68,23.79,24.64,13712983,0,1,23.5416914,24.27952126,23.40396316,24.24017033,13712983,NVIDIA,NVDA
9/29/2015,23.55,23.75,23.22,23.71,9518373,0,1,23.1678576,23.36461223,22.84321246,23.32526131,9518373,NVIDIA,NVDA
9/28/2015,23.61,23.755,23.15,23.3,9698094,0,1,23.22688399,23.3695311,22.77434834,22.92191432,9698094,NVIDIA,NVDA
9/25/2015,23.73,24.07,23.38,23.61,9242268,0,1,23.34493677,23.67941964,23.00061617,23.22688399,9242268,NVIDIA,NVDA
9/24/2015,22.86,23.68,22.5,23.44,9561031,0,1,22.48905413,23.29574811,22.1348958,23.05964256,9561031,NVIDIA,NVDA
9/23/2015,22.91,23.14,22.8201,23,4040849,0,1,22.53824279,22.76451061,22.44980158,22.62678237,4040849,NVIDIA,NVDA
9/22/2015,23.02,23.18,22.765,22.89,5708923,0,1,22.64645784,22.80386154,22.39559568,22.51856733,5708923,NVIDIA,NVDA
9/21/2015,23.32,23.58,23.2,23.53,7046616,0,1,22.94158978,23.1973708,22.823537,23.14818214,7046616,NVIDIA,NVDA
9/18/2015,22.99,23.49,22.85,23.29,8160255,0,1,22.61694464,23.10883121,22.4792164,22.91207658,8160255,NVIDIA,NVDA
9/17/2015,23.5,23.71,23.26,23.31,6717769,0,1,23.11866895,23.32526131,22.88256339,22.93175205,6717769,NVIDIA,NVDA
9/16/2015,22.9,23.23,22.725,23.1,4337684,0,1,22.52840506,22.8530502,22.35624476,22.72515969,4337684,NVIDIA,NVDA
9/15/2015,22.7,23.06,22.63,22.94,8199412,0,1,22.33165043,22.68580876,22.26278631,22.56775598,8199412,NVIDIA,NVDA
9/14/2015,22.76,22.83,22.5701,22.69,4811636,0,1,22.39067682,22.45954094,22.2038583,22.3218127,4811636,NVIDIA,NVDA
9/11/2015,22.33,22.8,22.235,22.65,7539608,0,1,21.96765436,22.43002774,21.87419592,22.28246177,7539608,NVIDIA,NVDA
9/10/2015,22.1,22.86,21.995,22.58,8926896,0,1,21.74138654,22.48905413,21.63809036,22.21359765,8926896,NVIDIA,NVDA
9/9/2015,22.75,22.94,22.18,22.23,7234849,0,1,22.38083909,22.56775598,21.82008839,21.86927705,7234849,NVIDIA,NVDA
9/8/2015,22.28,22.77,22.192,22.68,5961218,0,1,21.91846571,22.40051455,21.83189367,22.31197497,5961218,NVIDIA,NVDA
9/4/2015,21.89,22.24,21.74,21.75,7200245,0,1,21.53479418,21.87911478,21.38722821,21.39706594,7200245,NVIDIA,NVDA
9/3/2015,22.54,22.65,22.23,22.27,6563938,0,1,22.17424672,22.28246177,21.86927705,21.90862798,6563938,NVIDIA,NVDA
9/2/2015,22.13,22.22,21.78,22.21,8601065,0,1,21.77089973,21.85943932,21.42657913,21.84960159,8601065,NVIDIA,NVDA
9/1/2015,21.83,22.2,21.4,21.56,8835220,0,1,21.47576779,21.83976385,21.05274534,21.21014904,8835220,NVIDIA,NVDA
8/31/2015,22.63,22.78,22.385,22.48,5483810,0,1,22.26278631,22.41035228,22.02176189,22.11522034,5483810,NVIDIA,NVDA
8/28/2015,22.62,22.87,22.465,22.73,8023632,0,1,22.25294858,22.49889186,22.10046374,22.36116362,8023632,NVIDIA,NVDA
8/27/2015,22.04,22.64,21.91,22.63,11594083,0,1,21.68236015,22.27262404,21.55446964,22.26278631,11594083,NVIDIA,NVDA
8/26/2015,20.94,21.83,20.78,21.81,15374439,0,1,20.60020969,21.47576779,20.44280599,21.45609233,15374439,NVIDIA,NVDA
8/25/2015,21.62,21.7,20.28,20.28,15567110,0,1,21.26917543,21.34787728,19.95091941,19.95091941,15567110,NVIDIA,NVDA
8/24/2015,20.27,21.83,20,20.71,17057073,0,1,19.94108168,21.47576779,19.67546293,20.37394187,17057073,NVIDIA,NVDA
8/21/2015,22,22.37,21.45,21.47,9566639,0,1,21.64300923,22.00700529,21.10193399,21.12160946,9566639,NVIDIA,NVDA
8/20/2015,22.73,22.84,22.05,22.16,10673329,0,1,22.36116362,22.46937867,21.69219788,21.80041293,10673329,NVIDIA,NVDA
8/19/2015,23.05,23.305,22.74,22.99,6231842,0,1,22.67597103,22.92683318,22.37100135,22.61694464,6231842,NVIDIA,NVDA
8/18/2015,23.22,23.38,22.9,23.08,7177055,0.097,1,22.84321246,23.00061617,22.52840506,22.70548422,7177055,NVIDIA,NVDA
8/17/2015,23.5,23.5,23.1,23.39,6846973,0,1,23.02191307,23.02191307,22.63005072,22.91415093,6846973,NVIDIA,NVDA
8/14/2015,23.5,23.68,23.36,23.54,5366261,0,1,23.02191307,23.19825113,22.88476125,23.06109931,5366261,NVIDIA,NVDA
8/13/2015,23.75,23.8,23.46,23.52,6922146,0,1,23.26682704,23.31580983,22.98272684,23.04150619,6922146,NVIDIA,NVDA
8/12/2015,23.28,23.89,23.28,23.72,9602012,0,1,22.80638878,23.40397886,22.80638878,23.23743736,9602012,NVIDIA,NVDA
8/11/2015,23.43,23.89,23.43,23.66,10875209,0,1,22.95333716,23.40397886,22.95333716,23.17865801,10875209,NVIDIA,NVDA
8/10/2015,22.82,23.95,22.68,23.78,16557636,0,1,22.35574708,23.46275822,22.21859525,23.29621672,16557636,NVIDIA,NVDA
8/7/2015,22.46,23.37,21.88,22.98,35131171,0,1,22.00307096,22.89455781,21.43487055,22.51249202,35131171,NVIDIA,NVDA
8/6/2015,20.53,20.68,20.11,20.45,16391890,0,1,20.11233512,20.2592835,19.70087965,20.03396265,16391890,NVIDIA,NVDA
8/5/2015,20.87,20.89,20.535,20.58,5856288,0,1,20.44541812,20.46501124,20.1172334,20.16131792,5856288,NVIDIA,NVDA
8/4/2015,20.22,20.43,20.14,20.37,6502514,0,1,19.8086418,20.01436953,19.73026933,19.95559018,6502514,NVIDIA,NVDA
8/3/2015,20.11,20.31,19.85,20.29,9928278,0,1,19.70087965,19.89681083,19.44616913,19.87721771,9928278,NVIDIA,NVDA
7/31/2015,20.1,20.11,19.83,19.95,5459211,0,1,19.6910831,19.70087965,19.42657601,19.54413471,5459211,NVIDIA,NVDA
7/30/2015,19.92,20.22,19.92,20.02,4754479,0,1,19.51474504,19.8086418,19.51474504,19.61271063,4754479,NVIDIA,NVDA
7/29/2015,19.69,20.13,19.61,19.97,5817033,0,1,19.28942419,19.72047277,19.21105172,19.56372783,5817033,NVIDIA,NVDA
7/28/2015,19.36,19.86,19.16,19.73,4957733,0,1,18.96613775,19.45596569,18.77020657,19.32861042,4957733,NVIDIA,NVDA
7/27/2015,19.25,19.53,19.09,19.31,4810520,0,1,18.8583756,19.13267925,18.70163066,18.91715495,4810520,NVIDIA,NVDA
7/24/2015,19.79,19.81,19.34,19.42,4721099,0,1,19.38738977,19.40698289,18.94654463,19.0249171,4721099,NVIDIA,NVDA
7/23/2015,19.45,19.94,19.41,19.65,4247872,0,1,19.05430678,19.53433816,19.01512054,19.25023795,4247872,NVIDIA,NVDA
7/22/2015,19.65,19.65,19.17,19.405,8911819,0,1,19.25023795,19.25023795,18.78000313,19.01022226,8911819,NVIDIA,NVDA
7/21/2015,19.66,20.07,19.66,19.79,3743010,0,1,19.26003451,19.66169342,19.26003451,19.38738977,3743010,NVIDIA,NVDA
7/20/2015,20.07,20.15,19.65,19.7,4710259,0,1,19.66169342,19.74006589,19.25023795,19.29922075,4710259,NVIDIA,NVDA
7/17/2015,20.12,20.14,19.8099,20.07,5509308,0,1,19.71067621,19.73026933,19.40688493,19.66169342,5509308,NVIDIA,NVDA
7/16/2015,19.87,20.19,19.8,20.19,7072291,0,1,19.46576224,19.77925212,19.39718633,19.77925212,7072291,NVIDIA,NVDA
7/15/2015,19.84,19.97,19.57,19.75,6643348,0,1,19.43637257,19.56372783,19.17186548,19.34820354,6643348,NVIDIA,NVDA
7/14/2015,19.91,19.93,19.63,19.89,6230429,0,1,19.50494848,19.5245416,19.23064483,19.48535536,6230429,NVIDIA,NVDA
7/13/2015,19.95,19.9899,19.745,19.88,5311791,0,1,19.54413471,19.58322298,19.34330526,19.4755588,5311791,NVIDIA,NVDA
7/10/2015,19.66,19.93,19.61,19.75,5417717,0,1,19.26003451,19.5245416,19.21105172,19.34820354,5417717,NVIDIA,NVDA
7/9/2015,19.96,20.05,19.2901,19.41,8939745,0,1,19.55393127,19.6421003,18.8976598,19.01512054,8939745,NVIDIA,NVDA
7/8/2015,19.68,19.8,19.49,19.65,8312287,0,1,19.27962763,19.39718633,19.09349301,19.25023795,8312287,NVIDIA,NVDA
7/7/2015,20.05,20.13,19.16,19.79,14856327,0,1,19.6421003,19.72047277,18.77020657,19.38738977,14856327,NVIDIA,NVDA
7/6/2015,20.25,20.53,20.015,20.17,5369413,0,1,19.83803148,20.11233512,19.60781235,19.75965901,5369413,NVIDIA,NVDA
7/2/2015,20.39,20.55,20.29,20.42,3644115,0,1,19.9751833,20.13192824,19.87721771,20.00457298,3644115,NVIDIA,NVDA
7/1/2015,20.61,20.9,20.22,20.4,7573001,0,1,20.19070759,20.4748078,19.8086418,19.98497986,7573001,NVIDIA,NVDA
6/30/2015,20.24,20.33,19.97,20.11,7897857,0,1,19.82823492,19.91640395,19.56372783,19.70087965,7897857,NVIDIA,NVDA
6/29/2015,20.5,20.71,20.09,20.12,9793096,0,1,20.08294545,20.28867318,19.68128654,19.71067621,9793096,NVIDIA,NVDA
6/26/2015,21,21.17,20.65,20.74,10532373,0,1,20.57277338,20.73931488,20.22989383,20.31806286,10532373,NVIDIA,NVDA
6/25/2015,21.01,21.3,21.01,21.17,8761548,0,1,20.58256994,20.86667015,20.58256994,20.73931488,8761548,NVIDIA,NVDA
6/24/2015,21.19,21.3,20.91,21.01,6334204,0,1,20.758908,20.86667015,20.48460435,20.58256994,6334204,NVIDIA,NVDA
6/23/2015,21.82,21.99,21.05,21.22,10351627,0,1,21.3760912,21.5426327,20.62175618,20.78829768,10351627,NVIDIA,NVDA
6/22/2015,21.91,22.03,21.45,21.775,12855929,0,1,21.46426023,21.58181893,21.01361853,21.33200669,12855929,NVIDIA,NVDA
6/19/2015,21.94,22.12,21.67,21.87,8891427,0,1,21.49364991,21.66998796,21.22914282,21.42507399,8891427,NVIDIA,NVDA
6/18/2015,21.76,22.08,21.7,21.94,7485090,0,1,21.31731185,21.63080173,21.2585325,21.49364991,7485090,NVIDIA,NVDA
6/17/2015,21.32,21.7,21.27,21.58,5838648,0,1,20.88626326,21.2585325,20.83728047,21.14097379,5838648,NVIDIA,NVDA
6/16/2015,21.03,21.36,20.82,21.33,6422253,0,1,20.60216306,20.9254495,20.39643533,20.89605982,6422253,NVIDIA,NVDA
6/15/2015,21,21.165,20.84,21.07,7663673,0,1,20.57277338,20.7344166,20.41602844,20.64134929,7663673,NVIDIA,NVDA
6/12/2015,21.56,21.69,21.06,21.11,8093164,0,1,21.12138067,21.24873594,20.63155274,20.68053553,8093164,NVIDIA,NVDA
6/11/2015,21.47,21.85,21.47,21.7,7076296,0,1,21.03321164,21.40548088,21.03321164,21.2585325,7076296,NVIDIA,NVDA
6/10/2015,21.6,21.74,21.35,21.47,13236526,0,1,21.16056691,21.29771873,20.91565294,21.03321164,13236526,NVIDIA,NVDA
6/9/2015,21.77,22.02,21.73,21.86,6422222,0,1,21.32710841,21.57202238,21.28792217,21.41527744,6422222,NVIDIA,NVDA
6/8/2015,22.19,22.34,21.5,21.75,8570301,0,1,21.73856387,21.88551226,21.06260132,21.30751529,8570301,NVIDIA,NVDA
6/5/2015,22.02,22.36,21.79,22.26,7833001,0,1,21.57202238,21.90510537,21.34670152,21.80713979,7833001,NVIDIA,NVDA
6/4/2015,21.57,22.16,21.57,22.09,8092765,0,1,21.13117723,21.7091742,21.13117723,21.64059829,8092765,NVIDIA,NVDA
6/3/2015,22,22.17,21.66,21.7,6269692,0,1,21.55242926,21.71897076,21.21934626,21.2585325,6269692,NVIDIA,NVDA
6/2/2015,22.24,22.36,21.92,21.935,5607582,0,1,21.78754667,21.90510537,21.47405679,21.48875163,5607582,NVIDIA,NVDA
6/1/2015,22.27,22.6001,22.13,22.38,9316504,0,1,21.81693634,22.14032075,21.67978452,21.92469849,9316504,NVIDIA,NVDA
5/29/2015,22.14,22.28,22.1,22.13,8379244,0,1,21.68958108,21.8267329,21.65039485,21.67978452,8379244,NVIDIA,NVDA
5/28/2015,21.84,22.2139,21.8,22.14,8191431,0,1,21.39568432,21.76197765,21.35649808,21.68958108,8191431,NVIDIA,NVDA
5/27/2015,20.87,21.935,20.8,21.84,10808271,0,1,20.44541812,21.48875163,20.37684221,21.39568432,10808271,NVIDIA,NVDA
5/26/2015,20.76,20.9,20.574,20.73,6493277,0,1,20.33765597,20.4748078,20.15543998,20.3082663,6493277,NVIDIA,NVDA
5/22/2015,20.94,21.015,20.81,20.86,5315282,0,1,20.51399403,20.58746822,20.38663877,20.43562156,5315282,NVIDIA,NVDA
